0.82692, 0.794024
0.141104, 0.170045
0.74279, 0.930115
0.712907, 0.550536
0.136944, 0.966711
0.0354058, 0.542687
0.624052, 0.119405
0.974619, 0.349014
0.994502, 0.543615
0.0940267, 0.308216
0.948343, 0.969154
0.479435, 0.2612
0.963825, 0.452474
0.859941, 0.806599
0.334415, 0.0734027
0.899995, 0.161335
0.867427, 0.0410995
0.331379, 0.610217
0.971215, 0.0442865
0.160752, 0.108158
0.0109972, 0.196158
0.650845, 0.63505
0.315563, 0.625464
0.984064, 0.310066
0.169079, 0.0780906
0.618281, 0.117421
0.0472448, 0.097716
0.378622, 0.0110693
0.55019, 0.238563
0.817669, 0.884605
0.311966, 0.717664
0.04594, 0.179393
0.758763, 0.377319
0.78961, 0.729978
0.421606, 0.950363
0.838136, 0.432603
0.146521, 0.488981
0.0676527, 0.462084
0.114445, 0.0517167
0.77215, 0.283524
0.129807, 0.390431
0.400945, 0.177052
0.488147, 0.779567
0.188121, 0.0383377
0.0181305, 0.00578996
0.922943, 0.330097
0.723454, 0.968883
0.50949, 0.482217
0.346202, 0.2991
0.212195, 0.767808
0.249463, 0.0503316
0.200411, 0.395984
0.539312, 0.268064
0.858068, 0.653757
0.319781, 0.630218
0.937281, 0.449588
0.020649, 0.338226
0.62664, 0.508796
0.117793, 0.814762
0.547134, 0.135924
0.820552, 0.470077
0.46602, 0.544006
0.43896, 0.97551
0.026223, 0.785163
0.27461, 0.238418
0.552971, 0.524073
0.28875, 0.753383
0.920057, 0.828062
0.0214468, 0.778124
0.48182, 0.341228
0.408342, 0.419101
0.790816, 0.428991
0.757327, 0.417456
0.937787, 0.87512
0.232218, 0.484921
0.0110439, 0.0527696
0.954998, 0.477064
0.596775, 0.393959
0.452575, 0.622998
0.179121, 0.727185
0.861416, 0.732093
0.251258, 0.150166
0.485475, 0.171315
0.978229, 0.506922
0.949439, 0.460048
0.84815, 0.357781
0.879149, 0.638965
0.786772, 0.636476
0.0564216, 0.72456
0.511596, 0.288639
0.209481, 0.522639
0.341409, 0.164479
0.999704, 0.938184
0.558438, 0.452279
0.561182, 0.737559
0.179464, 0.422599
0.469652, 0.430722
0.572765, 0.955127
0.602037, 0.550994
0.462049, 0.551477
0.0110423, 0.310199
0.909258, 0.890191
0.949164, 0.696031
0.526667, 0.00558575
0.42059, 0.0382622
0.294225, 0.630071
0.560902, 0.635634
0.794551, 0.560606
0.573819, 0.352989
0.0128842, 0.135001
0.0905481, 0.192348
0.5576, 0.5602
0.62307, 0.130365
0.515327, 0.225107
0.681359, 0.977376
0.776584, 0.692401
0.287575, 0.685842
0.582592, 0.236739
0.381873, 0.109259
0.242325, 0.802463
0.147521, 0.53655
0.432535, 0.708423
0.172185, 0.227085
0.269029, 0.746003
0.580074, 0.281913
0.881004, 0.670622
0.474261, 0.438604
0.230822, 0.097331
0.568969, 0.746149
0.322439, 0.250328
0.723526, 0.0990227
0.942729, 0.0111011
0.784865, 0.525321
0.24784, 0.166738
0.63458, 0.490165
0.969202, 0.782102
0.0267158, 0.401736
0.490525, 0.1989
0.628822, 0.759553
0.944903, 0.208896
0.0414662, 0.825907
0.879518, 0.515727
0.264511, 0.11034
0.613058, 0.83348
0.856489, 0.935497
0.0838073, 0.580015
0.0345193, 0.0265363
0.591116, 0.819384
0.551858, 0.838957
0.986123, 0.186438
0.329122, 0.955324
0.96854, 0.355838
0.35706, 0.459065
0.554738, 0.985882
0.218618, 0.499642
0.194778, 0.260084
0.325549, 0.0742956
0.775811, 0.59006
0.184636, 0.388869
0.42354, 0.0411251
0.324366, 0.507347
0.62114, 0.358885
0.533883, 0.212257
0.17827, 0.0857409
0.0512138, 0.164392
0.272179, 0.380336
0.119716, 0.240719
0.736174, 0.476777
0.699783, 0.290913
0.462659, 0.918401
0.790554, 0.657437
0.178486, 0.116103
0.731732, 0.954297
0.706164, 0.916368
0.343166, 0.129703
0.957493, 0.667532
0.63705, 0.578633
0.0264175, 0.170934
0.79089, 0.204687
0.256675, 0.842104
0.369079, 0.528854
0.22244, 0.488796
0.769572, 0.958614
0.965572, 0.469356
0.249527, 0.428231
0.387757, 0.0400814
0.0856676, 0.566243
0.156185, 0.8174
0.52054, 0.862348
0.733767, 0.863706
0.992052, 0.69126
0.531238, 0.629102
0.269893, 0.557656
0.800036, 0.0607835
0.762343, 0.0567104
0.902888, 0.131422
0.585564, 0.125328
0.620218, 0.355136
0.0839421, 0.58579
0.824492, 0.333469
0.0140213, 0.212249
0.373551, 0.099689
0.778492, 0.529735
0.917089, 0.299032
0.392084, 0.650856
0.162738, 0.384136
0.342116, 0.693976
0.0132378, 0.61201
0.251632, 0.813274
0.672793, 0.0139753
0.869984, 0.575681
0.145398, 0.455548
0.701008, 0.765616
0.810685, 0.78495
0.351406, 0.635177
0.118419, 0.365427
0.847426, 0.49197
0.465116, 0.625919
0.0217054, 0.382205
0.924951, 0.413789
0.0330608, 0.0876888
0.797925, 0.375177
0.781665, 0.811163
0.987186, 0.0332976
0.624437, 0.65998
0.0472729, 0.494421
0.23566, 0.192671
0.949969, 0.936668
0.958286, 0.760654
0.721619, 0.309692
0.39583, 0.840038
0.675119, 0.243257
0.332008, 0.140235
0.869175, 0.353714
0.52244, 0.794126
0.767503, 0.5555
0.881815, 0.565428
0.930677, 0.66348
0.376591, 0.917864
0.696778, 0.00102759
0.577843, 0.744051
0.495448, 0.813504
0.936721, 0.445417
0.750172, 0.895007
0.206071, 0.471791
0.204699, 0.601901
0.311829, 0.879818
0.845158, 0.643837
0.020053, 0.714333
0.997551, 0.542493
0.508459, 0.765054
0.0979932, 0.390274
0.330482, 0.0286706
0.0537543, 0.707073
0.946535, 0.750532
0.7081, 0.524378
0.494582, 0.203549
0.337882, 0.431304
0.648966, 0.0880536
0.326311, 0.855037
0.559844, 0.53101
0.456938, 0.871673
0.410828, 0.302096
0.515511, 0.430881
0.016429, 0.513061
0.973374, 0.524888
0.278115, 0.0713669
0.915163, 0.608597
0.100038, 0.968917
0.31567, 0.0465721
0.719449, 0.0237701
0.57095, 0.214031
0.227319, 0.908832
0.645335, 0.876285
0.996885, 0.971646
0.731321, 0.55673
0.502656, 0.188259
0.428403, 0.913484
0.490355, 0.943914
0.344365, 0.506784
0.456975, 0.317738
0.0316721, 0.73509
0.389105, 0.946835
0.343687, 0.489143
0.915752, 0.659357
0.535715, 0.635201
0.683127, 0.106665
0.849232, 0.910446
0.0154967, 0.494567
0.78673, 0.012382
0.466213, 0.518051
0.569112, 0.968869
0.70631, 0.997515
0.882352, 0.196665
0.941429, 0.226717
0.703448, 0.398404
0.544456, 0.73512
0.133494, 0.933561
0.681955, 0.477181
0.422704, 0.597707
0.136538, 0.958419
0.232907, 0.819664
0.0650837, 0.0821394
0.73011, 0.0805804
0.576706, 0.51684
0.0929625, 0.0429193
0.0348912, 0.662074
0.0117879, 0.741201
0.659589, 0.89414
0.937866, 0.601018
0.120857, 0.641314
0.999422, 0.665313
0.376435, 0.132915
0.598874, 0.0583896
0.610096, 0.0215774
0.656096, 0.746634
0.979996, 0.889004
0.566298, 0.0450798
0.971143, 0.296408
0.12566, 0.54785
0.813248, 0.218623
0.590769, 0.848139
0.880697, 0.602557
0.589341, 0.540286
0.496697, 0.527207
0.141304, 0.617554
0.168521, 0.140725
0.282867, 0.544955
0.273641, 0.881741
0.603345, 0.883737
0.903318, 0.259441
0.630371, 0.883314
0.148445, 0.19667
0.928394, 0.119588
0.493078, 0.0540543
0.667438, 0.306326
0.272677, 0.258207
0.154466, 0.153374
0.860764, 0.743806
0.69366, 0.357461
0.271013, 0.834964
0.975015, 0.439534
0.975689, 0.257883
0.984489, 0.24933
0.139624, 0.587834
0.133067, 0.0429418
0.847276, 0.763439
0.926256, 0.995721
0.960109, 0.85465
0.115309, 0.453187
0.908705, 0.782747
0.759513, 0.181381
0.0409544, 0.913979
0.334755, 0.901718
0.657785, 0.028415
0.259179, 0.928798
0.863379, 0.234195
0.368333, 0.839068
0.492077, 0.352822
0.0883979, 0.631701
0.940656, 0.221465
0.674643, 0.787932
0.984904, 0.600899
0.783653, 0.945013
0.455549, 0.898962
0.3982, 0.364254
0.68171, 0.157713
0.545635, 0.722664
0.0716919, 0.88039
0.624382, 0.729477
0.908805, 0.883562
0.658276, 0.772184
0.117757, 0.0266084
0.611252, 0.609834
0.37943, 0.699649
0.241535, 0.320087
0.921115, 0.916178
0.108019, 0.906019
0.517077, 0.891672
0.851032, 0.972626
0.790634, 0.249232
0.336879, 0.472343
0.406945, 0.882514
0.195008, 0.478637
0.762905, 0.81939
0.208114, 0.67171
0.702952, 0.86639
0.443894, 0.820708
0.892999, 0.0551452
0.430542, 0.272429
0.754795, 0.672077
0.592515, 0.675909
0.588255, 0.700534
0.581929, 0.105331
0.592206, 0.432961
0.0779571, 0.382839
0.682193, 0.414836
0.855183, 0.0891375
0.297351, 0.0501904
0.567774, 0.0602555
0.86958, 0.775889
0.731965, 0.572532
0.642279, 0.175859
0.393241, 0.535277
0.231004, 0.823783
0.807706, 0.985799
0.49586, 0.400222
0.661708, 0.0841152
0.100756, 0.243637
0.189447, 0.692961
0.676597, 0.267404
0.0758006, 0.35879
0.68224, 0.930984
0.447928, 0.979591
0.981174, 0.0157019
0.0398466, 0.850754
0.791591, 0.771812
0.423287, 0.433869
0.947671, 0.816527
0.969147, 0.178675
0.64031, 0.776853
0.164474, 0.136171
0.177074, 0.826182
0.220286, 0.27783
0.069819, 0.409733
0.970791, 0.746416
0.677136, 0.046592
0.105206, 0.359377
0.977575, 0.553134
0.338968, 0.958749
0.568836, 0.378814
0.809504, 0.360426
0.150626, 0.232791
0.794296, 0.0982971
0.049318, 0.763443
0.276972, 0.689628
0.540296, 0.441446
0.825799, 0.71737
0.267628, 0.0460851
0.9952, 0.337447
0.455818, 0.965991
0.0838636, 0.132954
0.0125834, 0.18907
0.49233, 0.990159
0.742204, 0.831298
0.948908, 0.31104
0.210112, 0.758412
0.671466, 0.360738
0.991203, 0.465762
0.459036, 0.0405209
0.229204, 0.736008
0.730149, 0.7695
0.177454, 0.555948
0.48687, 0.445082
0.602034, 0.48207
0.782529, 0.0578511
0.448061, 0.866393
0.190805, 0.460645
0.0554628, 0.683135
0.450804, 0.797666
0.514434, 0.399712
0.108706, 0.724546
0.158124, 0.780172
0.0852844, 0.149327
0.245934, 0.54432
0.189848, 0.475138
0.280328, 0.919997
0.244638, 0.457782
0.475946, 0.731508
0.902864, 0.0779793
0.213578, 0.685393
0.13583, 0.661639
0.551786, 0.326635
0.122284, 0.607248
0.0097709, 0.573088
0.404915, 0.524204
0.9728, 0.513621
0.24875, 0.130924
0.293793, 0.334035
0.280251, 0.539727
0.878355, 0.470099
0.0148645, 0.158682
0.390097, 0.259502
0.616464, 0.866042
0.99101, 0.519327
0.944022, 0.204588
0.20472, 0.079852
0.866227, 0.756506
0.406487, 0.988511
0.363755, 0.416258
0.561599, 0.76867
0.940463, 0.534399
0.282291, 0.189213
0.665323, 0.576083
0.523248, 0.945574
0.11581, 0.401602
0.415674, 0.130674
0.560285, 0.80577
0.390177, 0.176748
0.671813, 0.381187
0.696076, 0.615834
0.585775, 0.900796
0.695686, 0.452003
0.657302, 0.102174
0.440514, 0.0210568
0.518432, 0.00211311
0.789726, 0.458895
0.536512, 0.0720169
0.648108, 0.201835
0.6481, 0.171356
0.14741, 0.76391
0.572958, 0.563084
0.894585, 0.133243
0.368854, 0.284762
0.309991, 0.0406665
0.665949, 0.00606683
0.656501, 0.251724
0.906863, 0.352187
0.703727, 0.564165
0.45436, 0.144241
0.585222, 0.972792
0.146354, 0.374948
0.431687, 0.682866
0.446965, 0.0797949
0.884701, 0.0950655
0.25115, 0.0321111
0.858976, 0.824108
0.595195, 0.75356
0.957351, 0.964049
0.0383221, 0.267342
0.00471508, 0.704271
0.273409, 0.661216
0.955995, 0.180272
0.0134024, 0.659722
0.744437, 0.467763
0.803962, 0.329659
0.440555, 0.950316
0.704607, 0.872242
0.633182, 0.151572
0.952037, 0.517883
0.246638, 0.203187
0.549994, 0.105614
0.0272957, 0.145189
0.859174, 0.984646
0.109238, 0.897496
0.251988, 0.113953
0.601767, 0.525397
0.775169, 0.557762
0.705668, 0.788571
0.217484, 0.450105
0.256334, 0.0214468
0.779764, 0.696889
0.971763, 0.484371
0.569131, 0.604945
0.635944, 0.521168
0.122828, 0.882582
0.724355, 0.672823
0.988196, 0.751651
0.818012, 0.84737
0.736298, 0.92725
0.744866, 0.988286
0.0412025, 0.346633
0.513683, 0.816371
0.904396, 0.219351
0.604942, 0.12188
0.669456, 0.861276
0.143327, 0.449221
0.558165, 0.11509
0.933592, 0.127296
0.720035, 0.569536
0.648464, 0.842863
0.452118, 0.372819
0.515686, 0.440313
0.124471, 0.333698
0.287683, 0.860768
0.260947, 0.0325492
0.849054, 0.30215
0.379182, 0.362737
0.118521, 0.283578
0.582088, 0.723463
0.405458, 0.251545
0.584739, 0.548785
0.700765, 0.142904
0.663875, 0.634357
0.2702, 0.38391
0.203893, 0.918664
0.226773, 0.656011
0.291483, 0.742459
0.0963246, 0.415953
0.0761563, 0.384008
0.276722, 0.337104
0.416557, 0.125776
0.639253, 0.795739
0.488513, 0.757774
0.0793177, 0.0706006
0.481238, 0.484776
0.322145, 0.0659765
0.0335614, 0.0229105
0.20888, 0.697437
0.657268, 0.47908
0.0813465, 0.861161
0.397743, 0.308119
0.517172, 0.689226
0.0505781, 0.613497
0.10518, 0.126734
0.997505, 0.381901
0.463838, 0.414061
0.507677, 0.103092
0.209801, 0.996189
0.860866, 0.289118
0.0667899, 0.342104
0.773895, 0.388935
0.40808, 0.807456
0.411846, 0.61696
0.504892, 0.0691135
0.0960403, 0.586239
0.930275, 0.493784
0.894358, 0.447447
0.18301, 0.944937
0.0609437, 0.28819
0.071671, 0.0584482
0.670091, 0.535509
0.47251, 0.177767
0.638601, 0.68231
0.173957, 0.499467
0.971429, 0.240747
0.84157, 0.745323
0.629682, 0.249651
0.552779, 0.0415274
0.866611, 0.0576718
0.110641, 0.962651
0.643911, 0.0409155
0.456435, 0.538269
0.488362, 0.639445
0.483206, 0.549306
0.927634, 0.554877
0.607754, 0.597725
0.0903857, 0.0802638
0.775492, 0.728987
0.762574, 0.949449
0.228453, 0.734003
0.190196, 0.0700238
0.479326, 0.819877
0.319674, 0.0321056
0.861405, 0.186285
0.0897774, 0.972045
0.148937, 0.733688
0.012961, 0.605371
0.271957, 0.501323
0.244816, 0.755163
0.0506294, 0.172451
0.310039, 0.658384
0.770176, 0.400425
0.738647, 0.545668
0.129412, 0.501222
0.495117, 0.357865
0.235225, 0.685312
0.427889, 0.714551
0.50519, 0.747563
0.746657, 0.366594
0.933849, 0.836434
0.33864, 0.0827852
0.570122, 0.351601
0.688157, 0.842079
0.852924, 0.932973
0.597242, 0.903553
0.105424, 0.907282
0.561937, 0.875599
0.307707, 0.300584
0.421267, 0.437119
0.801806, 0.916384
0.794984, 0.0370308
0.601697, 0.222873
0.751582, 0.106886
0.970436, 0.498238
0.473481, 0.904284
0.334672, 0.81212
0.98707, 0.904795
0.163721, 0.675226
0.746874, 0.016645
0.608199, 0.344117
0.920198, 0.713623
0.251398, 0.482136
0.589222, 0.559105
0.78272, 0.0104894
0.996224, 0.584526
0.926874, 0.791207
0.621557, 0.52857
0.01408, 0.373139
0.635457, 0.984516
0.871377, 0.108937
0.8888, 0.20605
0.921057, 0.87587
0.110844, 0.0847785
0.551096, 0.857719
0.101423, 0.159295
0.201835, 0.0216219
0.872918, 0.453233
0.503757, 0.46214
0.0123385, 0.286477
0.47263, 0.00856235
0.871004, 0.399503
0.79977, 0.492561
0.928074, 0.81385
0.865699, 0.56353
0.798366, 0.737076
0.672468, 0.687166
0.943126, 0.593525
0.563036, 0.0539705
0.678303, 0.114132
0.911689, 0.779727
0.273427, 0.113524
0.801349, 0.146345
0.566757, 0.305106
0.608486, 0.579096
0.591584, 0.0811155
0.587658, 0.462587
0.480619, 0.387428
0.955148, 0.408693
0.201278, 0.820847
0.972223, 0.999644
0.557924, 0.644691
0.68681, 0.50105
0.238216, 0.249845
0.55502, 0.916519
0.363977, 0.466709
0.696246, 0.637405
0.580234, 0.497595
0.78375, 0.146991
0.802702, 0.392236
0.726087, 0.394285
0.473351, 0.313745
0.856873, 0.95397
0.701174, 0.812021
0.362663, 0.902452
0.632868, 0.334886
0.902095, 0.190792
0.979576, 0.588905
0.691842, 0.217792
0.83875, 0.246862
0.134311, 0.202727
0.713571, 0.830557
0.840132, 0.293805
0.328153, 0.623882
0.440796, 0.130854
0.0161174, 0.166883
0.525139, 0.489469
0.480628, 0.382012
0.443439, 0.181802
0.194033, 0.806101
0.0842531, 0.826901
0.140987, 0.986348
0.0176927, 0.120564
0.575253, 0.709534
0.338356, 0.414003
0.956396, 0.472667
0.616731, 0.669968
0.303225, 0.456863
0.963772, 0.631377
0.0807443, 0.404568
0.762231, 0.0968617
0.571451, 0.287371
0.58633, 0.052079
0.669383, 0.029769
0.233881, 0.863416
0.83587, 0.318134
0.690317, 0.976858
0.304482, 0.708009
0.0974214, 0.879735
0.417544, 0.435777
0.293738, 0.37394
0.908444, 0.910469
0.0439077, 0.211669
0.367332, 0.00768015
0.843046, 0.448076
0.412248, 0.605277
0.544938, 0.983699
0.892648, 0.131268
0.0357783, 0.562031
0.161037, 0.269659
0.425447, 0.996907
0.587793, 0.115764
0.973765, 0.892275
0.823773, 0.0711864
0.77201, 0.241317
0.506964, 0.0657483
0.615257, 0.415408
0.976217, 0.659165
0.627077, 0.343549
0.666845, 0.470123
0.791625, 0.0790934
0.075401, 0.336563
0.0627926, 0.968049
0.467831, 0.098571
0.53008, 0.628868
0.36823, 0.955527
0.625775, 0.956023
0.0712908, 0.59954
0.848297, 0.895064
0.670726, 0.620307
0.136381, 0.17769
0.686055, 0.751638
0.593098, 0.662273
0.410803, 0.220176
0.00582183, 0.0776479
0.690299, 0.797447
